Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
8fdd18ad,RIDER_012,7,13,1,0,Low,-2.7,56
6062d711,RIDER_113,4,5,1,8,Medium,1.3,48
b35d0657,RIDER_013,7,18,0,6,High,10.5,100
a323d62e,RIDER_023,2,15,0,7,High,-2.5,100
c2fd1819,RIDER_099,6,18,1,6,High,6.6,94
f2d5964d,RIDER_105,6,15,0,4,Low,-1.5,77
4a5122c7,RIDER_030,2,20,1,4,Medium,4.3,58
4ae54fa8,RIDER_017,4,20,0,6,Medium,4.9,100
03abd4c7,RIDER_113,8,20,0,6,Low,5.2,100
61002e9d,RIDER_062,8,7,1,1,Medium,-1.8,63
8368558a,RIDER_084,8,17,1,1,Medium,6.7,84
e57c2eab,RIDER_112,8,8,0,6,High,-0.8,100
09baf97d,RIDER_086,1,13,1,4,High,-4.3,51
597d778a,RIDER_141,2,16,1,1,High,-1.9,62
e5c11e1f,RIDER_019,4,10,1,0,Medium,-1.3,51
c628efa4,RIDER_100,9,14,0,8,Low,5.0,100
2d58f1cb,RIDER_140,3,6,0,10,High,6.1,100
d786cf21,RIDER_147,6,20,1,7,Low,2.6,75
56d27afb,RIDER_076,7,22,0,1,Medium,-1.8,89
545010c4,RIDER_009,8,7,1,1,Low,-0.1,55
c2d5e1ba,RIDER_028,7,6,0,2,High,1.7,70
48cf8f1b,RIDER_128,3,17,1,3,Low,-2.9,50
ba849eb0,RIDER_052,6,21,1,8,Low,-2.4,67
29e5384c,RIDER_083,5,24,1,5,Medium,2.0,82
5cfb0993,RIDER_111,4,8,1,2,Low,1.2,39
4ac404f8,RIDER_144,1,12,1,7,High,-2.4,54
6b278930,RIDER_117,7,4,0,5,Medium,7.2,100
725a17d5,RIDER_069,8,10,1,7,High,-0.8,83
cd8d458f,RIDER_099,2,6,0,9,Medium,-2.8,96
78b66f0e,RIDER_140,7,7,1,1,Medium,7.2,73
0160474f,RIDER_025,6,21,0,7,High,3.2,100
ac2d3294,RIDER_123,5,8,1,10,Medium,0.8,49
515615e6,RIDER_053,4,3,0,4,Medium,-0.8,79
270e3577,RIDER_144,2,8,0,9,Low,0.5,90
fba287ff,RIDER_057,6,15,0,3,Low,-0.9,74
1cc9de5f,RIDER_039,5,21,0,2,Medium,-0.1,66
1b67a20d,RIDER_109,2,1,1,8,Low,2.7,28
bec45409,RIDER_042,7,13,1,9,Medium,-1.6,70
afc06bb1,RIDER_142,6,22,0,6,Medium,-8.3,100
63a78620,RIDER_122,9,18,0,6,Medium,8.8,100
18b5b750,RIDER_133,5,15,1,5,Low,-2.9,61
cd80c059,RIDER_075,9,7,1,8,High,-4.4,79
d9eb5f87,RIDER_146,9,15,0,2,Low,6.9,82
a1cc7a23,RIDER_076,1,3,1,0,Medium,0.1,31
1af66d51,RIDER_009,5,14,1,6,High,3.4,79
1cd61d96,RIDER_074,9,20,1,8,Low,5.4,83
7898d9c1,RIDER_145,7,4,1,5,High,5.7,80
47bbff7f,RIDER_007,6,4,1,9,Medium,4.0,62
aa04d390,RIDER_141,6,3,0,1,High,-0.7,67
3f1d36de,RIDER_137,7,5,0,7,Medium,-3.2,100
575fea57,RIDER_027,1,11,0,8,Low,9.2,95
b934fb9b,RIDER_122,4,8,0,9,High,2.5,100
89be1d30,RIDER_005,1,2,1,7,Medium,3.9,32
3b3c4b55,RIDER_029,6,16,0,8,Low,0.1,100
d28318a6,RIDER_083,4,10,1,0,High,3.3,60
a9800b40,RIDER_136,1,18,0,2,High,0.3,60
22cf3861,RIDER_109,9,7,0,2,Medium,0.8,72
83c40938,RIDER_065,4,5,1,8,Low,-3.4,34
fc7efac6,RIDER_086,6,7,1,2,Medium,3.8,66
3f6260e1,RIDER_145,7,21,1,9,High,-7.3,90
d80c5d62,RIDER_071,8,6,1,0,Low,6.5,69
63d25a68,RIDER_045,9,24,1,2,Medium,9.7,100
8a56f7a1,RIDER_132,9,1,0,1,Medium,0.2,62
8923ab35,RIDER_036,8,11,1,8,Low,5.6,75
6ed4a1c0,RIDER_070,3,13,1,0,Medium,0.5,46
cb6bea9d,RIDER_019,2,12,1,10,Low,2.0,41
f6f178ab,RIDER_108,5,1,1,1,Medium,-0.2,48
e9e459b3,RIDER_091,1,21,1,0,Medium,0.3,57
b88c0de9,RIDER_090,3,15,1,8,Low,0.3,48
cf9676fc,RIDER_019,1,1,1,6,High,-5.7,36
659044a2,RIDER_039,3,3,1,0,Medium,3.3,42
8e49cb75,RIDER_126,4,15,1,9,Medium,-5.5,51
3db8e5c3,RIDER_141,7,9,0,5,Medium,0.4,95
c172c852,RIDER_126,5,14,1,4,Low,-5.1,58
2ce773e8,RIDER_058,5,23,0,9,Low,0.5,100
f7423e11,RIDER_148,1,22,1,10,Low,3.0,49
b66bd4fa,RIDER_061,8,24,0,4,Medium,7.5,100
1fd0eb3b,RIDER_127,4,8,1,3,High,1.8,62
fe0f1396,RIDER_105,5,22,0,2,Medium,0.8,73
e1e78372,RIDER_001,2,4,0,7,High,-2.5,85
e929c3e0,RIDER_131,1,20,1,6,Medium,-1.5,51
82f81113,RIDER_092,9,20,1,4,Low,6.7,89
dccd843e,RIDER_113,2,6,0,8,Medium,3.8,94
c8f07c40,RIDER_056,6,1,1,6,Low,-1.6,47
ba3f7e24,RIDER_117,1,18,1,9,Low,-6.2,34
dc4dff1f,RIDER_134,1,6,1,1,Medium,8.6,40
57195899,RIDER_058,9,14,1,6,Medium,-3.0,80
6b603ae1,RIDER_044,4,11,1,6,Medium,2.0,48
69daa70d,RIDER_061,9,17,1,3,Low,-1.5,78
c828d6f7,RIDER_047,5,9,0,7,Medium,-2.4,100
a299f39a,RIDER_149,7,22,1,3,Low,2.7,79
d4b6fabb,RIDER_080,1,7,1,6,Medium,5.4,44
231adf04,RIDER_118,6,14,0,3,Medium,4.6,94
b3f12962,RIDER_147,8,17,1,7,Low,4.4,77
08663cf6,RIDER_020,1,8,0,2,Medium,-2.1,41
e1ab8fcf,RIDER_146,9,16,0,1,Low,2.7,83
b37cc942,RIDER_047,3,12,1,9,Medium,3.3,57
b657f4d2,RIDER_049,1,12,1,5,Low,-3.7,35
44da828a,RIDER_014,1,5,0,6,High,-6.3,87
9f29aebf,RIDER_143,6,5,0,6,Low,2.2,89
d146890a,RIDER_001,6,14,1,5,High,-1.3,80
6063a7f9,RIDER_117,1,6,1,10,Medium,-3.2,31
4cf0271b,RIDER_054,3,7,1,7,Medium,-6.1,39
67b92db1,RIDER_118,7,23,1,5,Medium,-0.8,81
3fad134f,RIDER_003,3,21,1,5,Medium,8.3,78
bf7c206c,RIDER_144,3,17,1,2,Low,5.4,59
f764ef4c,RIDER_012,3,9,0,1,Low,7.9,46
baae0364,RIDER_074,7,22,1,6,Medium,-1.0,78
62f6aed2,RIDER_016,4,13,0,5,Low,6.3,88
60e57cb4,RIDER_102,4,9,1,0,Medium,7.0,56
0ffd1e84,RIDER_117,3,16,1,1,High,7.9,76
4018d5d9,RIDER_008,9,4,1,1,Medium,1.0,64
d8643747,RIDER_122,2,2,1,0,Low,0.1,25
9b91cacc,RIDER_092,4,13,1,2,Low,1.6,49
ce9fe81b,RIDER_090,8,13,0,4,Low,2.4,99
a32e0244,RIDER_136,6,19,1,3,Medium,-3.2,73
16a29c30,RIDER_060,7,12,0,1,Medium,-0.3,73
892f92c0,RIDER_028,7,4,1,7,Medium,6.5,60
a7136c7c,RIDER_101,2,10,1,8,Low,-0.2,31
912c383e,RIDER_041,4,16,1,7,Low,2.3,57
f86ecdf5,RIDER_145,6,24,0,6,High,3.9,100
72b77ea3,RIDER_141,3,19,1,9,Low,7.0,60
eee6e469,RIDER_046,9,8,1,1,Medium,4.4,83
6cbac37f,RIDER_035,4,6,0,5,Low,5.7,81
c99723dc,RIDER_134,2,4,0,10,Low,3.7,100
5cb829ed,RIDER_082,6,7,1,3,High,3.2,75
199e8c5f,RIDER_115,1,14,0,4,Low,5.5,68
8b2dfdbe,RIDER_047,6,13,1,8,Medium,-7.3,71
a87dbc2d,RIDER_010,1,21,0,8,Medium,4.8,100
0d013b87,RIDER_056,8,5,1,3,Medium,-6.3,67
2b721071,RIDER_030,5,9,1,7,High,-0.1,64
94cc51cd,RIDER_109,6,3,1,10,Low,5.6,55
29b107c5,RIDER_005,2,10,1,4,Low,1.3,37
46c2099a,RIDER_119,2,15,1,8,Low,1.7,47
a1d83dc1,RIDER_033,9,20,0,1,Medium,3.0,90
a775916a,RIDER_118,3,21,0,3,Medium,9.4,88
5a049ce0,RIDER_065,6,17,1,2,High,-6.7,85
57fc7aad,RIDER_146,5,23,1,6,Low,-0.9,65
b7cc5332,RIDER_011,4,24,1,1,Medium,7.6,78
ad6dae24,RIDER_085,2,6,1,2,Low,1.0,33
6558de56,RIDER_026,8,3,0,8,Low,1.2,100
d3cee8a9,RIDER_063,7,18,1,7,Medium,4.7,84
a2ca19cf,RIDER_086,2,5,1,1,High,-3.0,51
a809e5ba,RIDER_059,6,13,1,5,Low,5.5,71
6d0cf921,RIDER_027,8,1,1,2,Low,0.5,51
0e6bfc7d,RIDER_098,7,17,1,5,Medium,1.3,80
ba62c8be,RIDER_105,1,3,1,4,Medium,-1.3,29
df27ca90,RIDER_099,5,19,1,9,High,4.0,80
706764fd,RIDER_129,2,21,1,3,Low,0.7,55
4461614a,RIDER_149,6,20,1,6,Medium,3.1,75
b27bf07f,RIDER_055,7,22,1,10,Medium,0.5,84
d0b651a3,RIDER_006,7,12,1,9,Medium,1.8,71
35a237d1,RIDER_095,3,8,0,6,Low,-0.2,77
670ccad6,RIDER_133,7,8,1,3,Low,0.6,61
a5fabe64,RIDER_102,5,15,0,2,High,-1.4,66
acb21740,RIDER_003,8,11,1,3,Medium,-2.0,75
e9672fc9,RIDER_023,8,20,1,1,Low,9.0,91
f080e204,RIDER_053,7,1,1,3,Medium,2.7,56
73395ffc,RIDER_083,6,16,1,3,Medium,-6.4,69
d1a4c18a,RIDER_145,2,14,0,4,Medium,1.5,80
982e8d1e,RIDER_085,6,7,1,0,Medium,5.9,62
2ee5df8d,RIDER_078,9,6,1,1,Medium,-4.7,69
7395c0ff,RIDER_110,2,21,0,7,Low,4.2,100
13e214fd,RIDER_001,1,4,1,7,High,1.8,41
b279e44d,RIDER_051,5,22,1,7,Medium,-5.1,72
09b304db,RIDER_004,6,8,1,4,High,-0.6,72
4c7b02b6,RIDER_113,3,22,1,7,Medium,1.1,65
3727003d,RIDER_032,8,19,1,8,Medium,-3.1,76
7486a40b,RIDER_034,7,3,1,3,Low,-1.1,49
9d4d9414,RIDER_092,2,4,0,3,Medium,2.9,60
a72121f5,RIDER_095,7,13,0,6,Medium,2.9,100
c5f4645e,RIDER_072,1,21,1,4,Low,3.7,53
6fa82dbb,RIDER_039,9,2,1,10,Medium,-0.7,65
ca2e3b48,RIDER_118,7,11,1,9,Low,6.3,70
f105bfcc,RIDER_003,6,16,1,0,High,1.4,77
c7a40355,RIDER_123,2,10,1,7,High,0.2,52
e1eb270d,RIDER_050,3,15,0,3,Medium,1.0,72
06d83fad,RIDER_012,1,10,0,7,Low,3.4,79
a880593c,RIDER_054,5,2,1,1,Medium,3.1,52
75afdad7,RIDER_133,9,6,1,3,Medium,0.1,67
6a4638da,RIDER_057,6,14,1,1,High,5.7,82
9540fa3e,RIDER_145,5,2,1,4,Low,1.1,41
2f8d3b7a,RIDER_112,3,10,1,9,Medium,4.7,55
3e57c4b2,RIDER_047,5,17,1,9,Low,7.4,70
bc8d8910,RIDER_085,8,8,1,7,Medium,-0.0,77
4c99bcf5,RIDER_142,2,16,1,10,High,0.4,58
492596ed,RIDER_066,5,14,1,6,High,-2.5,74
5100bd1d,RIDER_075,6,10,0,10,Medium,-1.8,100
9eea8d36,RIDER_103,8,13,1,4,Medium,4.7,82
91e21dea,RIDER_038,8,1,1,10,High,4.6,87
73f87c99,RIDER_050,5,10,1,6,Medium,-5.4,47
0223655c,RIDER_098,9,22,1,4,Low,-2.1,80
a4aff81d,RIDER_082,4,12,0,6,High,7.5,100
99c3b570,RIDER_030,9,17,1,3,Medium,-1.4,85
6f837866,RIDER_079,7,24,0,3,Medium,0.9,100
5802513d,RIDER_091,6,14,1,9,Low,2.1,55
c73176ad,RIDER_052,4,5,1,3,Low,2.6,42
7add1be0,RIDER_079,2,19,1,10,Medium,-3.9,50
c7f79654,RIDER_030,8,5,0,7,Medium,2.6,100
5e9d9517,RIDER_106,6,15,1,0,Medium,-9.6,68
1f2e31c4,RIDER_051,3,13,0,9,Medium,-0.6,100
c33219bc,RIDER_081,7,17,1,4,Medium,0.5,82
c088191f,RIDER_133,7,1,1,9,Medium,-4.6,54
7606152e,RIDER_029,6,14,1,1,Medium,4.6,72
3caf6b6e,RIDER_132,2,4,1,9,High,-1.7,45
295fe727,RIDER_138,8,9,1,3,Low,8.7,62
4acca718,RIDER_145,1,17,1,4,High,3.6,65
bbd33b44,RIDER_074,1,3,1,7,Medium,1.0,29
66a52f35,RIDER_017,6,13,0,1,Medium,4.9,73
e8fd64d4,RIDER_084,5,12,0,1,Low,-4.7,63
782c8f5d,RIDER_069,9,16,0,1,High,2.7,99
e5ae0a0e,RIDER_034,7,4,1,7,High,-3.1,72
408f77a4,RIDER_006,2,18,0,2,High,5.2,77
c244e54e,RIDER_053,7,23,0,4,Medium,0.2,100
5a462c66,RIDER_126,3,3,1,1,Low,-6.5,32
12888d70,RIDER_043,1,17,1,5,Medium,-3.5,48
5f3c8478,RIDER_115,8,1,1,9,Medium,2.0,60
4c2a17f0,RIDER_111,3,19,1,5,Low,3.3,58
9b87b9aa,RIDER_080,8,22,0,1,Medium,-4.3,87
d8d22b00,RIDER_095,7,4,0,3,Medium,-5.5,78
03145920,RIDER_118,2,17,0,10,Medium,0.2,100
65b065b2,RIDER_144,1,7,1,1,Low,8.4,41
8986151b,RIDER_008,7,2,1,9,Low,-0.2,51
97b0a3bf,RIDER_132,1,12,1,3,Medium,2.8,42
c61914fd,RIDER_104,6,5,1,10,High,-8.6,69
a04241d4,RIDER_132,8,16,0,6,High,12.8,100
1faf8239,RIDER_025,7,8,1,4,Low,-2.4,57
e1d5c4f9,RIDER_096,4,23,0,9,Medium,2.3,100
2b2d3461,RIDER_093,1,8,1,3,Medium,-5.5,34
5d457274,RIDER_061,1,13,0,9,Medium,3.6,100
251ddba2,RIDER_122,4,14,1,9,Low,-0.4,46
63524a02,RIDER_051,5,11,0,2,Medium,2.9,60
b5257bf3,RIDER_147,7,6,0,5,Low,0.8,84
806fc507,RIDER_021,4,16,0,1,Medium,3.9,69
ed5ba627,RIDER_005,1,23,0,3,Medium,6.1,76
0899a29e,RIDER_092,7,22,0,7,Medium,-3.7,100
f924cd4f,RIDER_061,2,15,1,1,Medium,8.6,66
9d6509e9,RIDER_022,2,16,0,8,High,-0.9,100
829f0344,RIDER_149,8,13,0,1,Low,3.8,67
3dd1068f,RIDER_070,5,12,1,7,Medium,-1.6,57
cb2f6a92,RIDER_001,2,18,0,7,High,2.5,100
5a984cc6,RIDER_133,5,18,1,6,Medium,0.5,67
3178270f,RIDER_012,8,14,1,9,Medium,9.9,91
1909b431,RIDER_090,6,2,1,5,Low,-1.2,43
294fc8ed,RIDER_046,3,22,1,0,Medium,8.4,81
63b26652,RIDER_034,8,2,1,1,Low,-2.1,52
a9502fe7,RIDER_078,9,3,1,6,Medium,8.4,77
d2453bfc,RIDER_045,5,24,1,10,Medium,5.9,86
2c504b06,RIDER_073,2,8,0,3,Medium,0.5,64
5c01bc26,RIDER_026,2,11,1,8,Medium,1.3,46
e83363a3,RIDER_047,7,12,1,2,Medium,2.6,73
1563b66c,RIDER_121,1,4,1,3,Medium,2.0,38
f3b276c7,RIDER_056,2,9,1,2,Low,3.6,37
4dfced28,RIDER_094,4,24,1,6,Medium,2.5,76
e4093603,RIDER_107,1,17,1,1,Low,-2.0,40
24e8ffc1,RIDER_063,4,24,0,9,Low,-0.1,100
e4e466f7,RIDER_048,5,16,1,1,Medium,3.1,67
d307e23e,RIDER_061,9,17,0,1,Medium,-2.3,83
dc0444b5,RIDER_081,1,15,0,3,Low,-0.1,53
4ab69cbd,RIDER_026,5,20,0,7,Low,4.1,100
9f9706cd,RIDER_036,2,22,1,7,Low,3.0,59
0f0dddc5,RIDER_001,9,7,1,7,Medium,0.8,68
583cab71,RIDER_008,6,10,1,7,Medium,6.1,68
3e889f02,RIDER_113,2,4,1,6,Medium,5.9,42
84e1fb45,RIDER_099,3,24,1,5,High,-0.4,78
d0a61ea5,RIDER_047,8,24,0,6,High,4.6,100
433f5b3c,RIDER_127,1,14,1,4,High,-1.6,55
d2d7f482,RIDER_056,3,14,1,7,High,3.0,61
b90e5f94,RIDER_014,1,14,1,1,High,3.0,63
dacdf519,RIDER_028,8,14,0,4,Low,2.0,96
e0cae105,RIDER_078,1,22,0,6,Low,0.9,88
9c17341c,RIDER_130,5,20,1,8,High,2.2,87
7d698245,RIDER_109,4,18,1,9,Medium,1.9,63
d702026f,RIDER_014,7,15,1,0,Medium,-7.1,67
7f295a20,RIDER_056,5,23,0,10,Low,7.5,100
1a4ae420,RIDER_115,8,19,0,8,Medium,4.5,100
43c80e97,RIDER_007,1,13,1,2,Medium,0.2,41
f3b3e2cb,RIDER_003,5,12,1,0,Low,5.8,58
797aee28,RIDER_111,4,19,0,6,Medium,-0.1,100
46728de5,RIDER_107,3,19,1,2,High,-8.7,71
7c9d6baa,RIDER_018,5,20,0,7,Medium,3.3,100
da9c26ef,RIDER_038,3,2,1,10,Medium,-4.4,34
b7966761,RIDER_115,8,21,1,1,Low,-3.4,76
050e6457,RIDER_015,3,3,1,3,Low,-2.4,28
e995f294,RIDER_119,1,10,1,1,Medium,2.4,49
b67128c0,RIDER_028,9,5,0,10,High,2.7,100
6555d209,RIDER_039,9,12,0,3,High,6.2,100
0a069e83,RIDER_017,6,7,1,0,Medium,-2.9,54
a39c953b,RIDER_086,1,9,1,9,Medium,-0.9,40
189bb435,RIDER_126,8,2,1,4,Medium,7.1,67
a2862c2e,RIDER_044,2,10,0,2,Low,4.1,48
ceba5771,RIDER_025,9,6,1,8,Low,3.2,72
1d1374c8,RIDER_145,8,12,1,3,Medium,1.8,79
cdb08c22,RIDER_013,3,6,1,5,Medium,3.6,42
cd71e199,RIDER_025,5,3,1,8,High,2.1,65
fc280f32,RIDER_068,9,10,0,1,Medium,2.4,70
e989fb73,RIDER_138,1,9,0,6,High,3.8,100
30ff2e9f,RIDER_067,9,20,1,2,Low,-1.6,80
98163771,RIDER_109,4,5,1,0,Low,2.8,45
b51d4a7a,RIDER_146,4,3,1,8,High,-5.8,54
333f77d6,RIDER_111,4,5,0,8,Medium,2.0,100
9c9ba2c7,RIDER_111,9,8,1,10,Low,-0.0,65
ba5f1aa6,RIDER_034,6,8,1,3,Medium,5.3,68
edcdd9a0,RIDER_111,8,14,1,8,High,-3.6,90
227bc49e,RIDER_008,4,24,1,6,Medium,2.8,67
70a1d088,RIDER_113,3,22,1,3,Medium,4.5,70
f9d472ce,RIDER_083,1,17,0,1,Medium,5.0,60
6ab18331,RIDER_042,7,11,0,4,Medium,-0.6,91
f35ac650,RIDER_101,4,16,1,7,High,0.6,78
75964a7f,RIDER_006,8,6,0,9,Medium,3.7,100
f331f985,RIDER_026,3,11,1,9,Low,-2.6,48
d00548ef,RIDER_064,1,10,1,5,Medium,0.2,34
6284cbfe,RIDER_059,5,23,1,10,Medium,-1.5,73
ce099beb,RIDER_109,2,9,0,4,Low,-5.2,61
e7bd8b27,RIDER_121,3,24,1,3,Low,7.9,69
27882040,RIDER_033,6,24,1,10,Low,2.1,70
9a8419de,RIDER_150,3,15,1,5,Low,-2.2,50
b5849709,RIDER_021,3,7,1,10,Medium,-7.4,41
c01fbebf,RIDER_070,6,18,0,2,Medium,3.3,86
675a4138,RIDER_112,5,1,1,1,Medium,-4.3,42
d11b4a1a,RIDER_004,9,15,1,0,Medium,-0.7,85
7b72b97d,RIDER_094,1,2,1,8,Medium,1.8,26
ca6d598e,RIDER_075,3,22,1,0,Low,-3.0,52
137b7254,RIDER_062,3,2,0,10,Medium,8.6,100
29b8e3ae,RIDER_094,6,10,1,3,Medium,-2.1,67
7c954043,RIDER_095,8,20,0,5,High,-3.0,100
8b2bba17,RIDER_055,3,15,1,8,Medium,2.9,50
5fb8a6a4,RIDER_137,3,10,0,3,Medium,0.6,63
75147ba2,RIDER_131,6,19,0,6,Medium,9.7,100
c0ab00ad,RIDER_031,8,22,0,6,Medium,7.6,100
9087f35b,RIDER_040,6,13,0,5,High,8.0,100
27a3fa0a,RIDER_036,3,24,1,8,Medium,4.2,75
9378fdcc,RIDER_006,4,11,0,10,Medium,4.7,100
f962c2a3,RIDER_066,1,22,0,9,Medium,0.5,100
2aadd806,RIDER_075,8,2,0,6,High,4.7,100
04c096ef,RIDER_004,4,21,1,2,High,-0.6,76
0ee99f57,RIDER_079,6,13,0,5,High,1.5,100
12801999,RIDER_134,3,22,1,6,Low,-3.6,52
92bb6177,RIDER_118,6,22,1,6,Medium,0.2,79
94d00a1a,RIDER_113,9,21,1,5,Medium,4.2,97
41e3eeb4,RIDER_094,9,1,0,2,Medium,6.4,68
97352ce6,RIDER_062,3,5,1,5,Low,3.8,39
89c64009,RIDER_079,3,21,1,1,High,7.5,85
e2186ade,RIDER_136,4,22,1,9,Medium,-3.7,72
0012d2c9,RIDER_026,7,7,1,0,Medium,4.1,75
3b5145a8,RIDER_044,3,13,0,7,Medium,-1.5,99
294c7abc,RIDER_133,8,13,0,2,Medium,3.7,80
638fcd89,RIDER_070,8,20,1,7,Medium,-1.3,84
80c61045,RIDER_118,6,23,1,2,Medium,-0.3,73
6da8bf6c,RIDER_068,4,21,1,1,Medium,5.4,72
dd7138f7,RIDER_019,5,6,1,7,Low,3.0,45
e334a602,RIDER_020,2,20,1,2,Medium,-1.3,60
98368f69,RIDER_113,6,12,1,7,Low,-4.0,54
60f7c7e0,RIDER_140,3,8,1,1,Low,-1.5,37
b1c51b3a,RIDER_047,6,9,1,3,Medium,1.7,64
b10f2b19,RIDER_001,5,18,0,8,Low,-2.9,100
1b2d9b4c,RIDER_090,2,11,1,0,High,3.0,69
6e804485,RIDER_142,5,20,1,1,Medium,-2.4,69
72889e3e,RIDER_064,5,11,1,1,Medium,1.2,60
30927198,RIDER_038,9,24,0,8,Low,3.3,100
708a3453,RIDER_037,8,24,1,9,Low,0.1,79
92a2bc88,RIDER_126,7,15,1,4,Medium,6.2,77
f0536ebc,RIDER_139,3,9,1,10,High,3.5,55
53549f69,RIDER_100,4,3,0,3,Low,-1.7,57
ea6e638e,RIDER_077,6,17,0,9,Medium,-2.5,100
0d029e89,RIDER_003,3,17,0,9,Low,8.2,100
f307d411,RIDER_134,9,3,1,3,Medium,6.4,75
d3f00d2d,RIDER_010,8,19,0,6,Medium,0.6,100
3d513198,RIDER_005,6,9,0,2,Low,3.2,60
ae7b8311,RIDER_138,4,17,1,8,Medium,0.8,62
42fb7a6b,RIDER_130,7,23,0,4,High,4.6,100
f40f2571,RIDER_013,3,18,1,10,Medium,2.7,63
84317e3c,RIDER_130,8,23,1,8,Low,-6.1,79
d5ad7430,RIDER_084,1,15,1,0,Low,6.6,48
6eadd734,RIDER_065,3,1,1,9,High,7.4,58
85f02ddb,RIDER_063,5,10,1,7,Medium,0.1,57
657b26d1,RIDER_101,5,8,1,1,Medium,3.2,60
8c7d1837,RIDER_073,2,10,0,7,Low,6.3,97
fe36dfc4,RIDER_017,8,2,1,3,High,15.6,96
526b7390,RIDER_009,5,19,1,1,Medium,4.1,73
cddf4d4d,RIDER_143,7,14,1,1,Low,3.4,72
75ca6fb7,RIDER_038,7,8,0,5,Low,5.4,93
2ead368f,RIDER_094,5,19,0,2,High,5.8,91
e22ba886,RIDER_095,8,1,1,10,Medium,4.1,61
009405f0,RIDER_049,9,16,1,9,Low,-3.2,67
cf170cbc,RIDER_069,4,24,1,2,Medium,2.7,78
9f9f0979,RIDER_062,4,15,1,8,Medium,3.2,62
6764d7af,RIDER_078,8,20,0,4,Medium,-3.9,100
cfa0447d,RIDER_117,1,24,1,6,Low,4.5,51
f310c908,RIDER_120,4,5,1,4,Medium,-2.5,46
34d0e9e2,RIDER_137,6,3,1,1,Low,7.3,66
3ff53474,RIDER_076,4,17,1,10,Low,-1.2,43
b2aa34e7,RIDER_035,6,10,1,10,Low,5.8,66
a0a2021c,RIDER_001,5,5,1,7,Low,-0.7,41
e59291ba,RIDER_040,9,11,0,8,Low,7.0,100
4ed49e75,RIDER_064,9,6,1,10,High,7.5,90
f770cc10,RIDER_150,4,4,1,1,High,4.3,68
019f6009,RIDER_060,4,7,1,1,Low,-0.5,42
21ebc260,RIDER_064,8,19,0,3,Medium,3.7,100
539b2e65,RIDER_093,4,7,1,7,Medium,-0.9,53
56c810c7,RIDER_072,2,14,0,4,Low,-2.6,72
edd5008a,RIDER_011,2,17,0,4,Low,-0.1,74
a28b8b4a,RIDER_105,1,23,0,6,Medium,1.8,100
11637e77,RIDER_014,5,17,1,3,Medium,-0.5,70
396e1406,RIDER_060,6,13,1,8,Medium,0.9,67
1c564946,RIDER_030,9,1,1,3,Medium,-0.2,62
fb21a1f3,RIDER_035,5,2,1,7,Low,2.1,46
2b4b800a,RIDER_005,6,18,0,2,Medium,1.1,70
dc7cb44a,RIDER_083,6,4,1,5,Low,-4.1,51
201b63aa,RIDER_123,3,13,1,0,Medium,1.9,54
3f3caebe,RIDER_078,4,1,1,6,Medium,-1.2,43
354a2df7,RIDER_062,1,4,0,10,Medium,-1.6,92
dd1a0bfa,RIDER_132,4,2,1,6,Medium,-1.6,42
3a19eefd,RIDER_089,1,4,1,1,Low,2.7,24
6a999a4e,RIDER_042,5,16,1,4,Medium,3.6,76
9ed043b3,RIDER_089,8,4,0,3,High,2.5,97
6404575a,RIDER_146,8,9,1,9,High,4.9,88
40fdf587,RIDER_040,5,17,1,8,Medium,2.0,64
3aa5eeb9,RIDER_072,2,21,1,1,Low,2.5,46
d030e894,RIDER_039,6,23,0,2,High,-1.4,86
742330db,RIDER_104,1,20,1,0,Medium,4.0,54
3f06ebdd,RIDER_014,7,21,0,9,Low,1.4,100
14248c3f,RIDER_032,4,2,0,4,Medium,4.5,72
4dafa87d,RIDER_125,5,3,1,2,Low,1.6,46
1fa92a2e,RIDER_097,6,23,1,3,Medium,2.0,78
c0b0d7a7,RIDER_023,1,15,1,3,Medium,-1.2,47
09e053db,RIDER_063,9,7,1,5,High,1.4,84
dc9740dd,RIDER_143,4,4,1,9,Medium,10.1,61
b7a5e4a5,RIDER_145,8,12,1,6,Medium,-5.4,76
19d0e1c4,RIDER_053,5,1,1,6,Medium,0.2,44
3d32e547,RIDER_104,8,17,1,10,Medium,5.1,91
e10f3dce,RIDER_104,1,4,0,7,High,-0.9,90
08cd4731,RIDER_039,8,4,0,2,Low,2.4,54
fe6ed098,RIDER_134,4,22,1,4,Medium,1.6,67
be0706f9,RIDER_067,2,23,1,9,Medium,5.4,66
a82fe8e0,RIDER_135,6,9,0,5,Medium,1.0,92
155d1102,RIDER_042,2,21,0,5,Medium,-4.6,79
4f386301,RIDER_015,5,10,0,7,Low,8.8,100
e6df206b,RIDER_111,2,19,1,4,Medium,1.5,59
5300db17,RIDER_033,3,19,1,4,Medium,2.6,62
0b1e57c2,RIDER_038,6,15,1,0,Low,0.2,61
ef7d9fb8,RIDER_097,1,22,1,0,Low,2.7,50
03b98fbe,RIDER_033,6,17,1,5,Low,5.9,70
6ab6bd4e,RIDER_086,3,7,1,9,Medium,1.4,43
1095a815,RIDER_066,7,3,1,9,Medium,-1.1,55
bec4e21d,RIDER_010,2,5,0,4,High,-3.2,76
