Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
916bb9dd,RIDER_012,9,16,1,8,Medium,-2.6,77
aa323923,RIDER_113,1,13,1,1,Low,-1.8,32
fe3c1799,RIDER_013,1,19,1,4,Low,6.3,54
de2a2097,RIDER_023,10,9,0,5,Low,-2.7,100
e075d063,RIDER_099,8,15,0,5,Medium,-5.1,100
22d179c5,RIDER_105,6,6,1,9,Low,-1.9,53
ae364681,RIDER_030,6,8,0,2,Low,6.4,54
2d32b79c,RIDER_017,9,24,1,9,Medium,5.6,100
bddee8e1,RIDER_113,4,14,0,5,High,-3.9,100
1ba4c6ee,RIDER_062,8,5,0,9,Low,-1.3,100
0bea5c6f,RIDER_084,4,17,1,9,Low,-4.0,49
79403a64,RIDER_112,2,22,0,4,Medium,4.5,89
5db67a91,RIDER_086,8,7,1,7,High,-2.9,75
dc71d250,RIDER_141,7,9,1,3,Medium,3.8,67
872ccd3a,RIDER_019,4,16,1,9,Medium,1.2,64
ada3bd05,RIDER_100,9,18,0,9,Low,2.4,100
c093f0bf,RIDER_140,9,13,1,2,High,-4.7,82
cc1259e6,RIDER_147,8,18,0,5,High,5.6,100
0f5ae1e8,RIDER_076,1,10,0,9,Medium,8.2,100
cf737f75,RIDER_009,7,1,1,8,High,7.9,85
62787361,RIDER_028,5,21,1,7,Low,2.3,63
212685b5,RIDER_128,7,18,1,9,Low,-6.2,61
8587f42f,RIDER_052,9,19,1,7,Medium,0.6,86
9e30d766,RIDER_083,2,2,1,2,Low,3.1,26
f1f6fbfb,RIDER_111,4,4,1,0,High,2.5,57
8a11ce6d,RIDER_144,4,11,0,2,Medium,-4.2,52
c1b65bcc,RIDER_117,2,3,1,2,Medium,4.8,42
16a3ba0c,RIDER_069,3,9,1,5,Low,5.1,45
9dc08a10,RIDER_099,8,10,1,2,Medium,5.1,77
1d077081,RIDER_140,9,2,1,1,Low,-0.9,60
22bda8e2,RIDER_025,6,7,0,8,Low,-3.8,100
bd7008b6,RIDER_123,10,15,0,5,Medium,0.0,100
a9d43229,RIDER_053,2,19,1,4,Low,6.7,60
e876fd4e,RIDER_144,2,10,1,2,High,-1.9,53
b77e0e58,RIDER_057,7,24,0,6,Medium,-1.5,100
b093c4ee,RIDER_039,8,20,1,6,Medium,-2.2,83
f1051481,RIDER_109,8,14,1,3,High,0.3,82
092ba83b,RIDER_042,6,4,1,9,Medium,3.7,51
8acf2673,RIDER_142,10,11,1,1,Medium,4.7,88
343db4c4,RIDER_122,8,3,1,1,Medium,-3.0,58
f2dc4dcf,RIDER_133,1,23,1,7,Medium,6.0,70
8c4e6ac6,RIDER_075,9,17,1,3,Medium,6.6,96
65560d48,RIDER_146,1,7,1,6,High,0.9,45
0f9c63a0,RIDER_076,3,11,1,2,High,-3.5,54
034efde0,RIDER_009,9,18,1,8,Medium,7.0,90
eac49843,RIDER_074,5,14,1,9,Medium,3.5,67
a58ff054,RIDER_145,9,14,0,8,High,9.6,100
ac72e3f5,RIDER_007,9,6,1,6,Medium,-3.8,73
e13f3c29,RIDER_141,6,9,1,6,High,3.2,73
185ba8d0,RIDER_137,1,22,1,0,Medium,7.9,67
49a867ae,RIDER_027,10,3,1,9,High,3.9,90
5870d1c9,RIDER_122,7,17,0,7,High,-6.7,100
3891f169,RIDER_005,6,12,1,1,High,-6.4,77
172e42ca,RIDER_029,9,4,1,7,Medium,9.2,78
554e14c1,RIDER_083,7,20,1,10,Medium,-0.5,83
69509d61,RIDER_136,4,16,1,1,Medium,3.9,64
b7f55994,RIDER_109,7,24,1,0,Low,-3.2,73
44ba1763,RIDER_065,2,10,1,10,Medium,-0.3,44
35622e36,RIDER_086,6,7,0,7,High,5.8,100
a8793f9d,RIDER_145,6,10,1,3,Medium,3.1,70
7e63b77e,RIDER_071,2,7,1,10,Low,0.2,34
a3f7b78e,RIDER_045,4,23,1,9,Medium,5.2,79
29eba090,RIDER_132,8,18,0,5,Low,1.8,100
f088b37f,RIDER_036,8,9,0,9,Medium,6.0,100
19f523cc,RIDER_070,8,22,0,10,High,0.3,100
4bac8abd,RIDER_019,8,18,1,9,Medium,3.2,75
c61dbe1d,RIDER_108,1,17,1,0,Low,10.0,54
b35db0b9,RIDER_091,2,11,1,8,Medium,2.6,49
9d1c658c,RIDER_090,4,1,0,10,Low,4.8,100
1c5f9aa2,RIDER_019,9,17,0,6,Low,-5.0,100
71ad31e7,RIDER_039,3,4,0,4,Medium,2.6,75
9493d064,RIDER_126,6,4,1,5,Medium,2.8,59
a5540ca7,RIDER_141,7,14,1,2,Low,-2.8,61
ab8534a6,RIDER_126,8,9,1,8,Medium,0.9,63
e7a1b30b,RIDER_058,7,13,1,1,Low,0.8,64
6ecc66f0,RIDER_148,3,16,1,9,High,-2.4,68
b2f3f7ad,RIDER_061,6,1,1,0,Low,-0.0,42
94d9c5b6,RIDER_127,5,3,1,0,Medium,10.5,71
cd59f856,RIDER_105,10,19,1,9,Low,2.1,90
3a7a6f71,RIDER_001,4,8,0,1,Medium,3.2,54
7580a5b4,RIDER_131,1,18,1,5,Medium,9.5,67
5c8a9a5d,RIDER_092,7,6,1,5,Medium,-8.0,66
f8a70fbe,RIDER_113,8,20,1,8,Medium,10.6,96
9f657ca1,RIDER_056,2,6,1,9,Low,5.0,34
6463b0ad,RIDER_117,7,5,1,3,Low,-2.9,47
5f68a251,RIDER_134,6,12,1,7,High,-3.0,80
3ca69727,RIDER_058,5,9,1,3,Medium,5.2,62
b528a92d,RIDER_044,4,9,0,2,Medium,5.1,56
3707459f,RIDER_061,2,17,0,3,Low,3.7,73
c99622be,RIDER_047,10,19,1,0,Low,-1.8,81
ee4b57df,RIDER_149,6,17,1,8,Medium,2.9,70
b89e4416,RIDER_080,5,22,1,10,High,-0.6,89
664ffa92,RIDER_118,2,16,1,4,Medium,0.9,56
f481b82c,RIDER_147,10,12,0,6,Low,-1.9,100
069e8e6c,RIDER_020,7,3,1,2,Medium,-0.7,55
6cddd76e,RIDER_146,6,14,1,4,High,-6.4,78
685a34fd,RIDER_047,9,17,1,9,Medium,8.0,98
7bde89b8,RIDER_049,10,22,1,3,High,-1.4,100
1451c3db,RIDER_014,5,16,0,6,Medium,7.5,100
c49acf3e,RIDER_143,9,21,1,4,Low,0.2,74
a999801d,RIDER_001,9,12,1,1,Low,-0.4,69
51411c8f,RIDER_117,1,24,0,2,Low,-6.3,43
59d3af23,RIDER_054,5,2,1,7,Medium,9.6,61
a87df87e,RIDER_118,9,8,1,2,Medium,6.2,79
8edecf26,RIDER_003,7,12,1,6,Medium,-1.8,62
16a0dc71,RIDER_144,6,21,0,4,Low,5.7,100
bd8c6dba,RIDER_012,6,16,0,6,High,6.3,100
e8327d9b,RIDER_074,7,8,1,9,Low,2.8,63
23f69cac,RIDER_016,1,16,0,8,Low,2.7,85
14c025b6,RIDER_102,4,10,1,6,Low,1.9,44
6b9629ce,RIDER_117,1,20,1,5,Low,-1.1,40
58c2c7fd,RIDER_008,6,15,1,0,High,0.4,84
886d99bd,RIDER_122,4,4,0,3,Low,-1.9,64
f35b1fbf,RIDER_092,1,15,1,7,Low,6.1,41
8ef25b2a,RIDER_090,9,4,1,0,Medium,8.6,81
015e0ff5,RIDER_136,4,11,0,5,Medium,3.5,97
d9535c93,RIDER_060,6,6,0,1,Low,-0.1,46
03ee242b,RIDER_028,7,4,1,8,Low,0.2,48
fbe17245,RIDER_101,8,9,1,7,Low,3.4,68
2e12703e,RIDER_041,9,9,1,8,High,4.2,86
530d2dfc,RIDER_145,9,3,1,8,Medium,2.6,62
fcb7a4aa,RIDER_141,8,23,0,1,High,-0.9,86
a3f22ef2,RIDER_046,10,5,1,1,Low,6.7,78
ab6f2576,RIDER_035,3,15,0,8,Medium,2.5,100
65cc36b2,RIDER_134,2,9,0,1,Medium,3.8,48
c02739f5,RIDER_082,5,2,1,3,Low,-6.4,43
ac58cfa9,RIDER_115,1,3,1,1,Medium,1.1,24
cfbe8902,RIDER_047,3,21,1,0,Medium,4.8,71
da3548c9,RIDER_010,1,12,1,10,Medium,-2.9,42
3e0d588f,RIDER_056,3,16,1,9,Medium,-5.0,52
68bcd07c,RIDER_030,4,5,1,6,Medium,6.5,58
3ef29cca,RIDER_109,7,10,1,10,High,2.5,89
00141ef8,RIDER_005,5,15,0,4,High,2.8,100
bbfa733b,RIDER_119,5,14,1,2,Medium,3.6,65
596149d6,RIDER_033,1,14,1,7,Medium,3.0,46
ef59a14d,RIDER_118,8,23,1,4,Medium,-9.9,88
81c31245,RIDER_065,4,13,1,0,Low,0.4,51
65175222,RIDER_146,10,16,0,8,Low,1.4,100
63bae071,RIDER_011,5,8,1,4,Medium,2.6,66
05157bc0,RIDER_085,2,8,0,2,Medium,2.1,44
fd3ce964,RIDER_026,1,17,0,5,High,0.3,97
f3ccaf00,RIDER_063,9,17,0,7,High,5.5,100
42123085,RIDER_086,2,3,1,1,High,0.9,57
76605c65,RIDER_059,6,1,0,10,High,2.7,100
2c1b93b9,RIDER_027,1,17,1,2,Medium,8.4,53
e2bd03d1,RIDER_098,1,24,0,6,Medium,-3.8,91
3d9785ef,RIDER_105,9,16,1,1,Medium,-7.1,84
016e442e,RIDER_099,4,17,0,10,Medium,3.4,100
c695e6e4,RIDER_129,9,2,0,10,Medium,4.3,100
7748bac7,RIDER_149,5,14,1,4,Medium,10.7,73
3bd355f5,RIDER_055,7,7,0,8,High,2.1,100
3ea70bd8,RIDER_006,1,19,1,6,Low,1.3,45
beb63d23,RIDER_095,6,1,1,2,Low,-0.1,46
1aed4179,RIDER_133,8,17,1,1,Medium,6.3,94
199fdc03,RIDER_102,1,10,0,9,High,4.0,100
57b4d5c7,RIDER_003,9,6,1,8,Low,5.3,70
66fea6f7,RIDER_023,3,7,1,8,High,3.1,54
9a437c71,RIDER_053,1,6,0,8,High,5.4,100
e708321d,RIDER_083,1,5,0,9,Low,7.6,93
46b219af,RIDER_145,6,2,0,2,High,4.4,77
76a4ab25,RIDER_085,6,18,1,0,Low,-0.2,66
9b65084c,RIDER_078,1,24,1,8,Medium,-1.9,55
4ec31588,RIDER_110,3,17,1,6,Medium,2.6,69
d028420f,RIDER_001,7,24,1,1,High,8.1,100
05f4a439,RIDER_051,10,23,1,5,Medium,2.8,100
121baab5,RIDER_004,3,7,1,10,Medium,-4.6,41
2fcf9c2e,RIDER_113,3,21,0,8,Medium,9.1,100
ba6df09c,RIDER_032,3,19,1,7,Medium,3.8,56
3f5a16d1,RIDER_034,7,7,1,10,Medium,1.6,68
76ebf206,RIDER_092,4,23,1,5,High,1.3,81
c1ef9fca,RIDER_095,4,7,1,5,Low,-7.2,50
3c12cd12,RIDER_072,3,16,1,7,Medium,-1.3,56
17ded38c,RIDER_039,10,12,1,8,Low,-1.4,75
44cda40e,RIDER_118,9,15,0,7,High,4.5,100
14ca4dbc,RIDER_003,2,15,1,0,Low,1.2,43
1cee7886,RIDER_123,4,11,1,1,Low,6.4,53
c5baeb98,RIDER_050,8,2,0,5,High,-6.6,100
7d1b41c7,RIDER_012,6,3,0,7,Medium,11.0,100
8e497a8e,RIDER_054,7,19,0,3,Medium,7.0,100
f42772dd,RIDER_133,7,20,0,3,High,3.7,100
c4474ab3,RIDER_057,2,15,0,1,Medium,0.6,56
5e4688d2,RIDER_145,4,16,1,9,Low,5.2,52
4acd2941,RIDER_112,10,1,1,0,Low,2.4,67
59b256b6,RIDER_047,10,15,1,9,Medium,1.2,83
863c360e,RIDER_085,6,12,1,8,Low,5.0,67
20958a21,RIDER_142,3,7,1,6,Medium,5.5,53
6bd1d8b4,RIDER_066,9,7,1,8,Medium,3.4,77
0ac76769,RIDER_075,4,11,1,1,Medium,0.1,56
e2686303,RIDER_103,10,20,1,9,Low,1.5,89
6255b3c2,RIDER_038,2,11,1,4,Medium,-3.4,44
0ea4a370,RIDER_050,6,17,0,1,Low,-3.6,63
d65e773e,RIDER_098,1,3,0,9,Medium,-0.4,92
4c9aa391,RIDER_082,6,16,1,6,Medium,5.9,84
46e5a53b,RIDER_030,10,5,0,8,Low,2.5,100
bcba2151,RIDER_079,1,2,1,2,High,5.8,49
3ca9e666,RIDER_091,8,23,1,0,Medium,7.2,100
0dec4338,RIDER_052,5,7,1,3,Low,3.4,56
dfc8aa26,RIDER_079,6,10,1,3,High,-2.1,77
98bcb041,RIDER_030,2,5,1,10,Medium,5.3,47
87fb62fe,RIDER_106,2,15,1,5,Medium,-2.5,49
c515a3de,RIDER_051,9,12,1,4,Low,-0.1,63
fe49dae7,RIDER_081,3,10,1,4,Medium,7.4,64
87213942,RIDER_133,6,22,1,8,Medium,2.0,67
9998a1cf,RIDER_029,10,17,1,10,Low,3.8,86
dba93bea,RIDER_132,5,20,1,0,Medium,-6.2,68
aca85445,RIDER_138,4,20,0,7,Medium,0.7,100
253ccb7d,RIDER_145,10,11,1,7,Low,3.1,76
19273630,RIDER_074,2,8,1,10,High,2.4,57
54039331,RIDER_017,8,15,0,7,Low,5.2,100
c40c548d,RIDER_084,10,2,0,2,Low,-0.5,62
85fdd2f2,RIDER_069,7,17,1,9,High,6.6,93
aa05e263,RIDER_034,2,23,0,7,Low,0.2,97
1010b75d,RIDER_006,6,6,1,1,High,2.1,69
ab5a0f2a,RIDER_053,8,21,1,7,Medium,-2.0,91
18f87172,RIDER_126,7,13,1,7,Medium,4.2,70
c8567bb3,RIDER_043,1,8,1,2,Medium,-1.0,33
29e29d2c,RIDER_115,5,11,1,3,Low,3.1,53
1bf6a793,RIDER_111,2,15,0,8,Medium,5.3,100
8ce3045f,RIDER_080,6,13,1,8,High,5.7,89
12867b5e,RIDER_095,7,18,0,9,Low,12.5,100
fcda43fd,RIDER_118,7,18,1,8,Medium,2.0,76
82bfdc52,RIDER_144,3,17,1,9,Medium,0.8,56
39d1df71,RIDER_008,7,22,1,5,Low,-0.5,75
997da105,RIDER_132,5,13,1,0,Medium,4.5,59
1881de8c,RIDER_104,8,3,1,7,Medium,1.5,60
b3d6a126,RIDER_132,8,21,0,8,Low,-1.4,100
c9d1982d,RIDER_025,7,24,0,7,Medium,-1.5,100
572d385b,RIDER_096,6,7,1,0,Medium,7.0,68
354cd4ab,RIDER_093,2,12,0,5,Low,5.5,80
bb270008,RIDER_061,6,4,0,8,High,7.3,100
4a8408b1,RIDER_122,9,24,1,8,Low,-3.7,87
0ad0aa2a,RIDER_051,2,11,1,6,Medium,0.6,44
b314d080,RIDER_147,1,14,1,6,Medium,-1.7,41
0af6839d,RIDER_021,5,18,1,3,Medium,2.5,65
0d94528c,RIDER_005,6,7,1,6,Low,-1.2,49
e3e358ca,RIDER_092,3,5,1,9,High,7.6,65
fba63e8c,RIDER_061,8,16,0,4,High,0.6,100
6883ec49,RIDER_022,7,11,1,10,Medium,9.4,75
89b5a824,RIDER_149,2,22,0,9,Low,5.4,100
972a0b16,RIDER_070,7,3,1,4,High,5.6,78
b79c3bef,RIDER_001,1,16,1,0,High,8.9,74
af2d2133,RIDER_133,9,11,0,1,Medium,2.3,79
ee2138b0,RIDER_012,7,10,1,8,Medium,5.4,70
4159791e,RIDER_090,6,23,1,1,Low,3.3,74
09a594b6,RIDER_046,2,23,1,9,Low,-1.2,59
9a45e6b8,RIDER_034,3,2,1,10,Low,-0.5,28
640be595,RIDER_078,1,16,1,1,Low,1.2,39
f8e6ad9b,RIDER_045,10,17,1,8,High,3.8,100
f15db266,RIDER_073,5,10,0,2,Medium,5.0,64
a5b2ef19,RIDER_026,9,18,1,1,Low,4.2,79
37cd5599,RIDER_047,6,12,1,6,Medium,4.3,69
7f58ba2a,RIDER_121,5,8,1,8,Low,0.9,52
e18bbb01,RIDER_056,3,3,1,10,Medium,-6.9,42
dca0c220,RIDER_094,5,20,1,5,Medium,5.1,76
79205677,RIDER_107,8,24,1,6,Low,-1.2,79
ecd6ce81,RIDER_063,2,3,1,2,Low,10.6,46
0d6d7f8d,RIDER_048,5,6,0,10,Medium,3.4,100
d63fedc5,RIDER_061,6,2,1,2,Medium,7.5,61
90e8dfac,RIDER_081,10,3,0,7,Medium,-2.4,100
c5ff757d,RIDER_026,8,17,1,6,High,6.5,100
8bf92f23,RIDER_036,8,9,1,4,Medium,4.9,76
f6216d70,RIDER_001,5,4,0,5,Medium,3.5,80
0ab5b371,RIDER_008,9,22,0,8,High,-2.2,100
ad67cd26,RIDER_113,4,23,1,2,Low,-0.8,53
53bf0bb9,RIDER_099,9,2,0,2,Low,4.6,60
852dec49,RIDER_047,7,24,0,10,High,-0.8,100
295953fa,RIDER_127,6,9,0,5,High,-1.3,100
de1fdad9,RIDER_056,4,14,1,10,Low,-0.0,43
36d960a3,RIDER_014,2,11,0,7,High,4.0,100
7d45d0a4,RIDER_028,8,2,0,4,Low,7.7,93
337e86b9,RIDER_078,6,21,1,0,High,3.7,93
5097727b,RIDER_130,3,2,0,2,Low,6.9,42
4563f530,RIDER_109,7,5,0,7,Low,1.4,99
3a850633,RIDER_014,10,7,1,3,Medium,10.2,96
bb704541,RIDER_056,7,22,1,8,High,7.3,100
28cf5d7f,RIDER_115,6,4,1,5,Medium,5.6,58
c7779b24,RIDER_007,2,14,1,9,High,3.8,63
96b8f4a0,RIDER_003,8,2,1,3,Medium,3.6,67
860bf5be,RIDER_111,1,23,1,3,Medium,-4.0,55
6372b441,RIDER_107,1,12,1,9,Low,-4.2,37
02753c2b,RIDER_018,6,10,0,4,Low,4.6,91
f9df51e0,RIDER_038,5,1,0,6,Medium,2.3,93
f00857b5,RIDER_115,9,19,1,6,Medium,4.2,92
64bbe565,RIDER_015,7,23,0,9,High,-2.5,100
8a7ad46f,RIDER_119,2,16,1,6,Low,8.1,60
2b6222eb,RIDER_028,7,15,0,4,Medium,1.2,100
31138216,RIDER_039,3,14,0,8,High,3.5,100
6fb1e55d,RIDER_017,1,9,1,1,Medium,-0.0,34
180441c1,RIDER_086,8,21,1,7,Medium,3.3,87
1ca0cfe7,RIDER_126,3,23,1,9,Medium,11.5,79
44b11a70,RIDER_044,8,15,0,7,High,6.6,100
259a75b2,RIDER_025,7,7,0,2,Low,-0.3,53
b0e4d198,RIDER_145,2,4,1,4,Medium,-2.0,38
238443fc,RIDER_013,1,21,1,7,Low,3.4,50
8a04b961,RIDER_025,7,18,1,9,High,0.7,87
cefb289c,RIDER_068,1,8,1,8,Low,-0.7,31
022721d9,RIDER_138,6,12,0,6,Medium,10.0,100
3634148d,RIDER_067,10,15,1,3,Medium,-5.9,87
c59a3398,RIDER_109,10,15,0,3,Medium,4.8,100
d3e7459b,RIDER_146,8,17,0,2,Medium,9.8,95
211e5534,RIDER_111,7,2,0,10,Low,-2.6,100
8e962d1f,RIDER_111,4,12,1,7,Low,0.3,46
6aadfc14,RIDER_034,1,3,1,5,High,0.7,46
f585208f,RIDER_111,1,7,1,9,Medium,8.4,52
f4a8f9d7,RIDER_008,4,6,0,5,High,1.9,92
e0916e87,RIDER_113,5,14,1,9,Medium,10.2,86
59e0eb03,RIDER_083,7,23,1,9,Low,5.4,77
4e60fb3e,RIDER_042,4,5,0,8,Low,0.6,91
81217211,RIDER_101,10,4,1,10,Low,-2.5,67
82d52d60,RIDER_006,1,15,1,2,Medium,-2.0,46
64d8b9cf,RIDER_026,10,7,1,3,Medium,4.7,79
e5b986a1,RIDER_064,7,3,1,2,Medium,12.3,77
de276d69,RIDER_059,2,13,1,2,High,0.1,65
a13759d2,RIDER_109,2,10,1,0,Medium,-0.6,43
7d16ad7d,RIDER_121,8,23,0,9,High,4.6,100
5b80e922,RIDER_033,10,2,0,5,Low,1.2,91
d86d598f,RIDER_150,10,12,1,8,High,0.1,98
49d795e5,RIDER_021,10,24,0,4,High,8.2,100
8b1861cb,RIDER_070,5,22,1,9,Medium,8.1,83
355ac2e6,RIDER_112,10,12,1,1,Medium,3.1,88
16929b27,RIDER_004,2,19,0,9,High,-0.6,100
73bb723e,RIDER_094,5,19,0,3,Medium,3.6,97
da71366a,RIDER_075,8,21,1,5,Low,6.1,92
c8d0fb8c,RIDER_062,6,3,1,6,High,7.4,75
e415d026,RIDER_094,3,6,0,6,Medium,6.5,91
f9d6ad28,RIDER_095,8,2,1,3,Medium,-8.4,64
623a4c44,RIDER_055,9,24,0,9,Low,4.0,100
b6bd2153,RIDER_137,5,13,1,9,Low,5.1,65
f0557433,RIDER_131,2,9,0,4,Medium,5.7,79
627c83c6,RIDER_031,2,13,1,3,Medium,3.4,57
08af8e5b,RIDER_040,7,23,1,9,High,2.2,92
5c37dc39,RIDER_036,1,14,1,5,Medium,0.8,46
7b2d21f1,RIDER_006,10,19,1,10,High,-1.2,100
a5ed6255,RIDER_066,2,11,0,6,Low,-0.5,79
4530f8b8,RIDER_075,10,14,1,1,Low,7.5,87
e30c20b0,RIDER_004,4,16,0,9,Medium,4.9,100
a714461e,RIDER_079,1,10,1,2,Low,5.3,33
1a4b193c,RIDER_134,4,20,1,10,Medium,-0.3,62
22b0e980,RIDER_118,10,16,1,7,Medium,4.1,90
db6b0c3e,RIDER_113,5,2,1,6,Medium,9.4,60
5e0b7913,RIDER_094,9,16,1,0,Low,2.6,77
85be70bd,RIDER_062,1,14,1,3,Low,5.2,38
af27a829,RIDER_079,5,21,0,4,Low,-0.0,84
67a2392b,RIDER_136,2,18,0,2,Medium,0.4,52
8eb4e652,RIDER_026,9,6,0,3,Low,3.1,88
06d27979,RIDER_044,6,7,1,9,High,-0.8,67
8d4807b6,RIDER_133,2,13,1,9,Medium,-1.0,49
1a96aba1,RIDER_070,3,2,1,9,High,1.3,59
53a6a10d,RIDER_118,8,15,1,6,Medium,2.8,81
71a38ca6,RIDER_068,1,17,1,7,High,-0.4,66
b22388f3,RIDER_019,3,13,1,8,Medium,2.7,60
17f40ae4,RIDER_020,10,7,1,1,Medium,-2.5,78
65ec5c66,RIDER_113,1,1,0,3,Low,2.7,42
16efd1fb,RIDER_140,8,3,1,0,High,-5.6,73
fdbbc013,RIDER_047,1,20,0,2,Medium,6.3,64
768d5cf5,RIDER_001,5,18,1,7,Low,-4.2,59
f418e0e3,RIDER_090,4,7,1,6,Low,8.2,61
65126238,RIDER_142,7,21,1,7,Low,3.7,75
f2e54b52,RIDER_064,5,17,1,10,Medium,4.4,72
23e15ee3,RIDER_038,8,12,1,5,Medium,0.2,81
748f3faf,RIDER_037,1,16,1,4,Medium,4.2,48
26404a32,RIDER_126,5,24,1,9,Medium,2.8,86
e01a57ef,RIDER_139,4,10,0,8,Medium,-2.6,96
8462f5bc,RIDER_100,3,23,0,4,Low,5.1,86
39d7ea91,RIDER_077,5,16,1,8,Low,-1.3,52
75b4418c,RIDER_003,10,20,1,3,Medium,11.4,100
bc2e44e2,RIDER_134,3,18,0,4,Low,-1.1,73
9cb34007,RIDER_010,8,15,1,0,Medium,-4.5,75
077f8b0e,RIDER_005,3,23,1,5,Low,8.8,70
ce275312,RIDER_138,1,11,1,2,Medium,5.1,40
dec32318,RIDER_130,9,18,1,10,Medium,3.8,97
8073b134,RIDER_013,9,6,1,9,Low,-0.2,60
80150613,RIDER_130,6,1,0,1,Medium,2.3,55
82bd7554,RIDER_084,10,23,1,5,Medium,1.4,95
d85ff5f1,RIDER_065,1,7,1,0,Medium,5.6,44
a014c54b,RIDER_063,8,12,1,8,High,-0.4,86
37ba4a35,RIDER_101,2,20,0,4,Low,-0.0,76
b2109cbe,RIDER_073,9,4,1,6,Medium,4.9,68
248a7066,RIDER_017,8,10,1,10,Low,7.3,81
e612dac4,RIDER_009,3,21,1,9,Medium,0.5,52
0b079cc8,RIDER_143,5,2,1,8,Low,4.6,47
d823b147,RIDER_038,9,9,1,8,Medium,6.2,84
6c3c1dc1,RIDER_094,1,10,1,6,Low,-1.7,28
b331676b,RIDER_095,9,20,0,3,Medium,0.9,100
3ffedeff,RIDER_049,4,11,0,3,Medium,-4.9,74
19cf9843,RIDER_069,4,14,1,6,Medium,10.2,69
6bad87b0,RIDER_062,4,3,1,7,Medium,3.0,38
67648e9a,RIDER_078,10,1,1,6,Medium,5.6,75
161a02d6,RIDER_117,9,7,0,10,Low,0.4,100
42c0b448,RIDER_120,6,4,1,9,Low,0.0,42
04bf859a,RIDER_137,8,7,0,3,High,1.6,99
c5eb70cf,RIDER_076,4,16,0,3,Medium,1.3,79
8f43c9e8,RIDER_035,3,10,0,7,Medium,11.5,100
efd275c9,RIDER_001,1,15,0,8,Low,3.6,88
f4b2df6d,RIDER_040,10,16,0,6,Low,4.7,100
3c265005,RIDER_064,7,6,1,2,High,2.1,78
9627a623,RIDER_150,4,4,1,9,Medium,2.3,47
87028cb6,RIDER_060,8,4,1,0,Medium,4.7,66
d304a68b,RIDER_064,3,24,1,4,High,1.9,77
697f6f00,RIDER_093,1,23,1,5,Medium,7.6,68
04a40df5,RIDER_072,5,4,1,10,Medium,-1.3,51
8efc73b0,RIDER_011,2,22,0,8,Medium,6.9,100
a471485a,RIDER_105,3,22,1,4,Medium,6.7,74
5e1e1563,RIDER_014,6,17,1,0,Low,10.3,86
55b6fd93,RIDER_060,3,13,1,10,Medium,-5.0,56
08ec2edc,RIDER_030,3,2,1,10,Low,6.3,35
8036710a,RIDER_035,6,20,1,3,Medium,-0.7,80
438f148b,RIDER_005,5,6,0,1,Low,5.6,52
aaf4acf3,RIDER_083,10,22,1,3,Low,5.6,97
164b202c,RIDER_123,9,1,1,6,High,-1.4,75
abcc3037,RIDER_078,1,8,1,8,Medium,4.9,37
08af86d9,RIDER_062,3,18,0,2,Low,0.6,51
8d613c79,RIDER_132,3,21,1,2,High,-0.8,79
a29d7716,RIDER_089,6,4,0,10,Medium,-5.5,100
87253bd9,RIDER_042,8,5,1,3,Low,7.6,66
18e977fd,RIDER_089,3,5,1,6,Medium,1.6,53
8d0b0c13,RIDER_146,3,15,0,5,Medium,-2.2,92
2d3b3108,RIDER_040,6,10,1,4,Medium,3.3,70
570e3988,RIDER_072,8,8,0,3,High,2.4,100
76c38614,RIDER_039,6,7,1,7,Low,-1.7,51
936832f0,RIDER_104,10,12,0,3,Low,-1.6,90
fc781927,RIDER_014,3,11,1,2,Low,6.4,49
38c11aa8,RIDER_032,4,13,0,6,Low,2.8,97
e8982bf2,RIDER_125,1,15,1,1,Medium,-0.6,44
edfdbe42,RIDER_097,8,17,1,3,High,0.5,85
19fbcfd5,RIDER_023,4,22,0,7,Medium,0.5,100
35a1b6ec,RIDER_063,6,22,0,3,Low,-4.7,80
cb602362,RIDER_143,3,18,1,9,High,5.8,75
35d67416,RIDER_145,6,8,1,6,Medium,0.5,53
39a1bccb,RIDER_053,9,6,1,1,Medium,1.4,72
5acc5b2f,RIDER_104,9,11,1,10,Low,4.2,75
55c1467e,RIDER_104,10,9,1,4,Low,7.0,87
bbb14485,RIDER_039,3,5,1,3,Low,2.8,41
ea6a6a46,RIDER_134,3,7,1,8,Low,-2.4,34
246a8e61,RIDER_067,4,22,1,6,Medium,1.0,65
8a3c5362,RIDER_135,7,15,1,8,Low,1.7,68
7b1b02c5,RIDER_042,3,21,0,10,Low,-5.3,100
637e490b,RIDER_015,10,22,1,9,Medium,3.9,100
27b851d2,RIDER_111,8,4,0,6,Medium,4.6,100
28f549b3,RIDER_033,8,19,1,1,Medium,2.4,80
af5f3543,RIDER_038,6,13,1,1,Low,-1.3,54
0120d21c,RIDER_097,4,1,1,1,Low,2.8,36
7a9cefa9,RIDER_033,5,1,1,4,Medium,6.1,55
6c2916ae,RIDER_086,2,22,1,0,Medium,1.1,61
5e43aa1c,RIDER_066,6,14,1,6,Medium,5.2,73
b34c18fc,RIDER_010,3,9,1,1,Low,3.7,46
42d7d3f6,RIDER_005,6,24,0,3,Low,-5.6,88
d2fa9105,RIDER_123,5,12,0,8,High,-0.1,100
